OrderID,OrderDate,Category,Product,Region,SalesChannel,UnitPrice,Quantity,DiscountRate,Revenue,Cost,Profit
BSH-ORD-10643,2025-10-31,Small Domestic,Kettle,Europe-Central,Direct Sales,45,6,0.0,270.0,167.4,102.6
BSH-ORD-10644,2025-04-25,Home Appliances,Microwave,Europe-Central,Online Store,160,4,0.1,576.0,396.8,179.2
BSH-ORD-10645,2024-01-25,Home Appliances,Washing Machine,Europe-Central,Online Store,650,3,0.0,1950.0,1209.0,741.0
BSH-ORD-10646,2024-10-29,Home Appliances,Dishwasher,Asia-Pacific,Direct Sales,550,6,0.05,3135.0,2046.0,1089.0
BSH-ORD-10647,2024-07-10,Small Domestic,Toaster,Europe-Central,Distributor,40,7,0.0,280.0,173.6,106.4
BSH-ORD-10648,2024-07-10,Home Appliances,Microwave,Europe-West,Online Store,160,3,0.2,384.0,297.6,86.4
BSH-ORD-10649,2024-07-15,Home Appliances,Refrigerator,North America,Online Store,900,6,0.15,4590.0,3348.0,1242.0
BSH-ORD-10650,2024-04-17,Home Appliances,Refrigerator,North America,Direct Sales,900,5,0.0,4500.0,2790.0,1710.0
BSH-ORD-10651,2025-08-28,Home Appliances,Refrigerator,Europe-Central,Online Store,900,7,0.0,6300.0,3906.0,2394.0
BSH-ORD-10652,2025-08-10,Consumer Electronics,Soundbar,Europe-West,Retail Partner,180,1,0.0,180.0,111.6,68.4
BSH-ORD-10653,2025-05-04,Home Appliances,Microwave,North America,Online Store,160,3,0.0,480.0,297.6,182.4
BSH-ORD-10654,2024-01-08,Home Appliances,Washing Machine,Europe-West,Online Store,650,1,0.1,585.0,403.0,182.0
BSH-ORD-10655,2025-05-10,Home Appliances,Vacuum Cleaner,Europe-Central,Online Store,220,5,0.05,1045.0,682.0,363.0
BSH-ORD-10656,2025-05-23,Home Appliances,Washing Machine,Europe-West,Online Store,650,4,0.0,2600.0,1612.0,988.0
BSH-ORD-10657,2025-07-23,Consumer Electronics,Smart TV,North America,Distributor,800,2,0.05,1520.0,992.0,528.0
BSH-ORD-10658,2025-12-10,Consumer Electronics,Soundbar,Asia-Pacific,Retail Partner,180,6,0.1,972.0,669.6,302.4
BSH-ORD-10659,2025-01-18,Home Appliances,Dishwasher,North America,Online Store,550,3,0.0,1650.0,1023.0,627.0
BSH-ORD-10660,2025-09-03,Consumer Electronics,Soundbar,Middle East,Direct Sales,180,5,0.05,855.0,558.0,297.0
BSH-ORD-10661,2024-11-22,Home Appliances,Washing Machine,Europe-Central,Direct Sales,650,6,0.1,3510.0,2418.0,1092.0
BSH-ORD-10662,2025-02-01,Home Appliances,Vacuum Cleaner,Europe-West,Online Store,220,4,0.15,748.0,545.6,202.4
BSH-ORD-10663,2025-01-22,Home Appliances,Oven,Europe-Central,Direct Sales,480,3,0.0,1440.0,892.8,547.2
BSH-ORD-10664,2024-06-19,Home Appliances,Microwave,Middle East,Online Store,160,4,0.15,544.0,396.8,147.2
BSH-ORD-10665,2024-05-04,Consumer Electronics,Air Conditioner,Europe-West,Online Store,750,2,0.1,1350.0,930.0,420.0
BSH-ORD-10666,2025-02-26,Consumer Electronics,Air Conditioner,Middle East,Retail Partner,750,6,0.05,4275.0,2790.0,1485.0
BSH-ORD-10667,2025-09-25,Home Appliances,Oven,Europe-Central,Distributor,480,2,0.1,864.0,595.2,268.8
BSH-ORD-10668,2025-02-27,Consumer Electronics,Smart TV,Europe-West,Retail Partner,800,3,0.05,2280.0,1488.0,792.0
BSH-ORD-10669,2024-04-15,Home Appliances,Washing Machine,North America,Online Store,650,1,0.1,585.0,403.0,182.0
BSH-ORD-10670,2025-02-19,Consumer Electronics,Soundbar,Europe-Central,Online Store,180,6,0.1,972.0,669.6,302.4
BSH-ORD-10671,2025-05-29,Small Domestic,Iron,North America,Retail Partner,55,1,0.0,55.0,34.1,20.9
BSH-ORD-10672,2025-12-14,Consumer Electronics,Air Conditioner,Europe-Central,Retail Partner,750,7,0.05,4987.5,3255.0,1732.5
BSH-ORD-10673,2024-08-24,Consumer Electronics,Air Conditioner,North America,Direct Sales,750,1,0.1,675.0,465.0,210.0
BSH-ORD-10674,2025-08-28,Home Appliances,Washing Machine,Europe-West,Online Store,650,2,0.0,1300.0,806.0,494.0
BSH-ORD-10675,2025-04-03,Home Appliances,Microwave,Asia-Pacific,Online Store,160,1,0.0,160.0,99.2,60.8
BSH-ORD-10676,2025-07-29,Home Appliances,Washing Machine,Europe-Central,Online Store,650,3,0.05,1852.5,1209.0,643.5
BSH-ORD-10677,2025-06-13,Small Domestic,Blender,Europe-Central,Online Store,65,4,0.0,260.0,161.2,98.8
BSH-ORD-10678,2024-08-26,Home Appliances,Oven,Europe-Central,Retail Partner,480,6,0.05,2736.0,1785.6,950.4
BSH-ORD-10679,2024-10-09,Consumer Electronics,Espresso Machine,Asia-Pacific,Online Store,350,6,0.0,2100.0,1302.0,798.0
BSH-ORD-10680,2024-01-12,Home Appliances,Dishwasher,Middle East,Online Store,550,4,0.1,1980.0,1364.0,616.0
BSH-ORD-10681,2024-03-30,Home Appliances,Oven,Europe-West,Retail Partner,480,5,0.0,2400.0,1488.0,912.0
BSH-ORD-10682,2025-02-03,Home Appliances,Microwave,Middle East,Direct Sales,160,5,0.0,800.0,496.0,304.0
BSH-ORD-10683,2024-08-15,Consumer Electronics,Espresso Machine,Europe-West,Retail Partner,350,5,0.1,1575.0,1085.0,490.0
BSH-ORD-10684,2024-10-11,Home Appliances,Vacuum Cleaner,Europe-West,Retail Partner,220,2,0.0,440.0,272.8,167.2
BSH-ORD-10685,2024-01-30,Home Appliances,Refrigerator,Europe-West,Retail Partner,900,5,0.0,4500.0,2790.0,1710.0
BSH-ORD-10686,2025-11-22,Small Domestic,Iron,Europe-West,Online Store,55,6,0.0,330.0,204.6,125.4
BSH-ORD-10687,2024-08-26,Consumer Electronics,Espresso Machine,North America,Direct Sales,350,2,0.0,700.0,434.0,266.0
BSH-ORD-10688,2025-09-29,Consumer Electronics,Soundbar,North America,Online Store,180,2,0.0,360.0,223.2,136.8
BSH-ORD-10689,2025-10-10,Home Appliances,Oven,Asia-Pacific,Direct Sales,480,3,0.05,1368.0,892.8,475.2
BSH-ORD-10690,2024-07-07,Consumer Electronics,Air Conditioner,Europe-Central,Retail Partner,750,4,0.05,2850.0,1860.0,990.0
BSH-ORD-10691,2024-07-12,Home Appliances,Washing Machine,Europe-Central,Retail Partner,650,7,0.15,3867.5,2821.0,1046.5
BSH-ORD-10692,2024-04-16,Home Appliances,Dishwasher,Europe-Central,Direct Sales,550,2,0.05,1045.0,682.0,363.0
BSH-ORD-10693,2025-08-29,Home Appliances,Dishwasher,Asia-Pacific,Online Store,550,4,0.1,1980.0,1364.0,616.0
BSH-ORD-10694,2025-12-11,Home Appliances,Oven,Europe-West,Online Store,480,2,0.1,864.0,595.2,268.8
BSH-ORD-10695,2025-05-07,Home Appliances,Dishwasher,North America,Retail Partner,550,2,0.1,990.0,682.0,308.0
BSH-ORD-10696,2024-11-11,Home Appliances,Oven,Europe-West,Direct Sales,480,5,0.05,2280.0,1488.0,792.0
BSH-ORD-10697,2024-10-24,Home Appliances,Microwave,North America,Retail Partner,160,7,0.0,1120.0,694.4,425.6
BSH-ORD-10698,2025-12-20,Home Appliances,Washing Machine,Middle East,Online Store,650,1,0.2,520.0,403.0,117.0
BSH-ORD-10699,2024-06-08,Home Appliances,Refrigerator,Europe-Central,Online Store,900,2,0.0,1800.0,1116.0,684.0
BSH-ORD-10700,2025-05-19,Home Appliances,Oven,Europe-Central,Direct Sales,480,3,0.05,1368.0,892.8,475.2
BSH-ORD-10701,2025-02-11,Home Appliances,Refrigerator,North America,Distributor,900,5,0.1,4050.0,2790.0,1260.0
BSH-ORD-10702,2025-09-04,Consumer Electronics,Smart TV,Europe-West,Online Store,800,6,0.0,4800.0,2976.0,1824.0
BSH-ORD-10703,2025-10-19,Home Appliances,Refrigerator,Asia-Pacific,Retail Partner,900,6,0.1,4860.0,3348.0,1512.0
BSH-ORD-10704,2025-02-23,Consumer Electronics,Air Conditioner,North America,Distributor,750,1,0.0,750.0,465.0,285.0
BSH-ORD-10705,2024-06-12,Consumer Electronics,Soundbar,Europe-West,Online Store,180,3,0.0,540.0,334.8,205.2
BSH-ORD-10706,2025-03-27,Home Appliances,Dishwasher,Europe-Central,Online Store,550,6,0.1,2970.0,2046.0,924.0
BSH-ORD-10707,2024-12-02,Consumer Electronics,Soundbar,Europe-West,Online Store,180,7,0.0,1260.0,781.2,478.8
BSH-ORD-10708,2025-11-11,Home Appliances,Oven,North America,Online Store,480,4,0.05,1824.0,1190.4,633.6
BSH-ORD-10709,2024-07-24,Home Appliances,Washing Machine,Europe-West,Online Store,650,4,0.0,2600.0,1612.0,988.0
BSH-ORD-10710,2024-07-08,Consumer Electronics,Espresso Machine,Middle East,Direct Sales,350,5,0.05,1662.5,1085.0,577.5
BSH-ORD-10711,2024-11-21,Small Domestic,Blender,Europe-Central,Retail Partner,65,4,0.0,260.0,161.2,98.8
BSH-ORD-10712,2024-03-12,Home Appliances,Oven,Europe-West,Online Store,480,7,0.2,2688.0,2083.2,604.8
BSH-ORD-10713,2024-12-09,Home Appliances,Vacuum Cleaner,Middle East,Distributor,220,6,0.05,1254.0,818.4,435.6
BSH-ORD-10714,2024-02-27,Home Appliances,Washing Machine,Europe-Central,Retail Partner,650,6,0.05,3705.0,2418.0,1287.0
BSH-ORD-10715,2024-04-21,Home Appliances,Dishwasher,North America,Retail Partner,550,4,0.1,1980.0,1364.0,616.0
BSH-ORD-10716,2025-09-12,Home Appliances,Oven,Europe-Central,Distributor,480,3,0.05,1368.0,892.8,475.2
BSH-ORD-10717,2025-10-14,Consumer Electronics,Smart TV,Europe-West,Retail Partner,800,5,0.1,3600.0,2480.0,1120.0
BSH-ORD-10718,2024-02-12,Home Appliances,Oven,Europe-Central,Retail Partner,480,3,0.05,1368.0,892.8,475.2
BSH-ORD-10719,2024-10-25,Home Appliances,Washing Machine,Europe-West,Online Store,650,7,0.2,3640.0,2821.0,819.0
BSH-ORD-10720,2024-07-25,Consumer Electronics,Soundbar,europe-west,Online Store,180,3,,540.0,334.8,205.2
BSH-ORD-10721,2025-03-02,Home Appliances,Vacuum Cleaner,Europe-West,Online Store,220,2,0.0,440.0,272.8,167.2
BSH-ORD-10722,2024-08-19,Consumer Electronics,Espresso Machine,North America,Online Store,350,3,0.15,892.5,651.0,241.5
BSH-ORD-10723,2024-11-19,Home Appliances,Refrigerator,North America,Online Store,900,3,0.15,2295.0,1674.0,621.0
BSH-ORD-10724,2024-02-15,Consumer Electronics,Espresso Machine,Europe-West,Direct Sales,350,6,0.0,2100.0,1302.0,798.0
BSH-ORD-10725,2024-04-25,Consumer Electronics,Air Conditioner,Asia-Pacific,Retail Partner,750,2,0.05,1425.0,930.0,495.0
BSH-ORD-10726,2025-03-13,Consumer Electronics,Smart TV,Europe-West,Retail Partner,800,7,0.0,5600.0,3472.0,2128.0
BSH-ORD-10727,2024-02-23,Home Appliances,Washing Machine,Europe-Central,Online Store,650,6,0.05,3705.0,2418.0,1287.0
BSH-ORD-10728,2025-12-20,Home Appliances,Oven,Europe-Central,Online Store,480,1,0.05,456.0,297.6,158.4
BSH-ORD-10729,2025-09-09,Consumer Electronics,Smart TV,Europe-Central,Retail Partner,800,6,0.05,4560.0,2976.0,1584.0
BSH-ORD-10730,2024-08-04,Small Domestic,Toaster,Europe-West,Online Store,40,2,0.05,76.0,49.6,26.4
BSH-ORD-10731,2025-01-25,Consumer Electronics,Soundbar,Europe-Central,Online Store,180,1,0.0,180.0,111.6,68.4
BSH-ORD-10732,2024-07-06,Home Appliances,Washing Machine,North America,Retail Partner,650,4,0.05,2470.0,1612.0,858.0
BSH-ORD-10733,2025-04-22,Home Appliances,Microwave,Europe-Central,Online Store,160,3,0.0,480.0,297.6,182.4
BSH-ORD-10734,2025-09-26,Consumer Electronics,Espresso Machine,Asia-Pacific,Online Store,350,4,0.15,1190.0,868.0,322.0
BSH-ORD-10735,2024-12-20,Home Appliances,Dishwasher,Europe-Central,Retail Partner,550,7,0.15,3272.5,2387.0,885.5
BSH-ORD-10736,2024-02-08,Consumer Electronics,Soundbar,Europe-West,Retail Partner,180,4,0.15,612.0,446.4,165.6
BSH-ORD-10737,2025-06-13,Home Appliances,Microwave,Europe-West,Direct Sales,160,7,0.0,1120.0,694.4,425.6
BSH-ORD-10738,2025-01-24,Consumer Electronics,Espresso Machine,Middle East,Retail Partner,350,2,0.05,665.0,434.0,231.0
BSH-ORD-10739,2024-12-22,Home Appliances,Refrigerator,Europe-Central,Direct Sales,900,6,0.05,5130.0,3348.0,1782.0
BSH-ORD-10740,2025-02-26,Small Domestic,Kettle,Europe-West,Online Store,45,3,0.0,135.0,83.7,51.3
BSH-ORD-10741,2024-09-27,Consumer Electronics,Air Conditioner,Europe-Central,Online Store,750,3,0.0,2250.0,1395.0,855.0
BSH-ORD-10742,2025-12-22,Home Appliances,Microwave,Asia-Pacific,Direct Sales,160,7,0.1,1008.0,694.4,313.6
BSH-ORD-10743,2025-08-02,Home Appliances,Oven,Europe-Central,Direct Sales,480,6,0.0,2880.0,1785.6,1094.4
BSH-ORD-10744,2025-01-17,Consumer Electronics,Smart TV,Europe-Central,Online Store,800,3,0.2,1920.0,1488.0,432.0
BSH-ORD-10745,2025-11-09,Consumer Electronics,Espresso Machine,Europe-West,Retail Partner,350,2,0.0,700.0,434.0,266.0
BSH-ORD-10746,2025-02-19,Small Domestic,Kettle,North America,Retail Partner,45,2,0.05,85.5,55.8,29.7
BSH-ORD-10747,2024-05-02,Home Appliances,Dishwasher,North America,Online Store,550,3,0.0,1650.0,1023.0,627.0
BSH-ORD-10748,2025-09-14,Small Domestic,Kettle,Europe-Central,Online Store,45,7,0.0,315.0,195.3,119.7
BSH-ORD-10749,2024-06-23,Consumer Electronics,Smart TV,Europe-West,Retail Partner,800,5,0.2,3200.0,2480.0,720.0
BSH-ORD-10750,2024-01-09,Consumer Electronics,Smart TV,Europe-West,Distributor,800,-1,0.0,800.0,496.0,304.0
BSH-ORD-10751,2025-02-28,Small Domestic,Kettle,North America,Online Store,45,3,0.05,128.25,83.7,44.55
BSH-ORD-10752,2025-12-12,Home Appliances,Washing Machine,Asia-Pacific,Distributor,650,4,0.0,2600.0,1612.0,988.0
BSH-ORD-10753,2025-01-02,Consumer Electronics,Espresso Machine,Europe-Central,Distributor,350,7,0.1,2205.0,1519.0,686.0
BSH-ORD-10754,2024-01-25,Home Appliances,Microwave,Europe-West,Online Store,160,3,0.0,480.0,297.6,182.4
BSH-ORD-10755,2025-03-16,Home Appliances,Dishwasher,North America,Retail Partner,550,4,0.05,2090.0,1364.0,726.0
BSH-ORD-10756,2024-03-08,Home Appliances,Refrigerator,Europe-West,Distributor,900,6,0.1,4860.0,3348.0,1512.0
BSH-ORD-10757,2025-03-07,Home Appliances,Microwave,Europe-West,Online Store,160,6,0.05,912.0,595.2,316.8
BSH-ORD-10758,2024-03-06,Consumer Electronics,Smart TV,Europe-Central,Distributor,800,7,0.05,5320.0,3472.0,1848.0
BSH-ORD-10759,2024-04-20,Home Appliances,Dishwasher,Middle East,Online Store,550,2,0.15,935.0,682.0,253.0
BSH-ORD-10760,2025-01-08,Consumer Electronics,Espresso Machine,Europe-Central,Retail Partner,350,7,0.05,2327.5,1519.0,808.5
BSH-ORD-10761,2025-03-15,Consumer Electronics,Soundbar,Middle East,Online Store,180,4,0.05,684.0,446.4,237.6
BSH-ORD-10762,2025-06-23,Small Domestic,Kettle,Europe-West,Distributor,45,3,0.0,135.0,83.7,51.3
BSH-ORD-10763,2025-04-27,Home Appliances,Vacuum Cleaner,Europe-Central,Retail Partner,220,6,0.0,1320.0,818.4,501.6
BSH-ORD-10764,2025-06-23,Consumer Electronics,Espresso Machine,Asia-Pacific,Online Store,350,7,0.15,2082.5,1519.0,563.5
BSH-ORD-10765,2024-03-25,Home Appliances,Microwave,Asia-Pacific,Online Store,160,7,0.0,1120.0,694.4,425.6
BSH-ORD-10766,2024-12-08,Home Appliances,Vacuum Cleaner,Asia-Pacific,Online Store,220,7,0.0,1540.0,954.8,585.2
BSH-ORD-10767,2024-11-08,Home Appliances,Dishwasher,Europe-Central,Online Store,550,3,0.1,1485.0,1023.0,462.0
BSH-ORD-10768,2025-03-10,Home Appliances,Refrigerator,Europe-West,Retail Partner,900,3,0.1,2430.0,1674.0,756.0
BSH-ORD-10769,2024-04-18,Home Appliances,Microwave,North America,Retail Partner,160,5,0.05,760.0,496.0,264.0
BSH-ORD-10770,2025-10-21,Home Appliances,Microwave,Europe-West,Retail Partner,160,2,0.0,320.0,198.4,121.6
BSH-ORD-10771,2025-05-12,Home Appliances,Dishwasher,Europe-West,Direct Sales,550,5,0.0,2750.0,1705.0,1045.0
BSH-ORD-10772,2024-06-16,Home Appliances,Microwave,Europe-Central,Online Store,160,2,0.1,288.0,198.4,89.6
BSH-ORD-10773,2024-12-09,Consumer Electronics,Soundbar,North America,Online Store,180,1,0.15,153.0,111.6,41.4
BSH-ORD-10774,2025-05-05,Consumer Electronics,Espresso Machine,Europe-Central,Direct Sales,350,3,0.05,997.5,651.0,346.5
BSH-ORD-10775,2024-06-30,Small Domestic,Kettle,Europe-West,Online Store,45,4,0.1,162.0,111.6,50.4
BSH-ORD-10776,2025-02-05,Home Appliances,Microwave,Europe-Central,Retail Partner,160,6,0.05,912.0,595.2,316.8
BSH-ORD-10777,2024-02-17,Home Appliances,Refrigerator,North America,Direct Sales,900,2,0.0,1800.0,1116.0,684.0
BSH-ORD-10778,2025-01-15,Small Domestic,Blender,Europe-Central,Direct Sales,65,5,0.1,292.5,201.5,91.0
BSH-ORD-10779,2025-01-22,Home Appliances,Dishwasher,Europe-Central,Direct Sales,550,5,0.05,2612.5,1705.0,907.5
BSH-ORD-10780,2025-10-19,Small Domestic,Kettle,Asia-Pacific,Distributor,45,2,0.0,90.0,55.8,34.2
BSH-ORD-10781,2025-09-08,Small Domestic,Iron,Europe-West,Online Store,55,6,0.0,330.0,204.6,125.4
BSH-ORD-10782,2025-09-02,Small Domestic,Toaster,Middle East,Retail Partner,40,4,0.0,160.0,99.2,60.8
BSH-ORD-10783,2025-05-22,Consumer Electronics,Espresso Machine,Europe-Central,Retail Partner,350,4,0.0,1400.0,868.0,532.0
BSH-ORD-10784,2025-05-01,Home Appliances,Microwave,Europe-West,Direct Sales,160,7,0.0,1120.0,694.4,425.6
BSH-ORD-10785,2025-03-09,Home Appliances,Washing Machine,Europe-West,Distributor,650,2,0.05,1235.0,806.0,429.0
BSH-ORD-10786,2024-04-15,Consumer Electronics,Air Conditioner,Europe-West,Retail Partner,750,6,0.0,4500.0,2790.0,1710.0
BSH-ORD-10787,2024-11-20,Home Appliances,Dishwasher,Europe-West,Retail Partner,550,6,0.1,2970.0,2046.0,924.0
BSH-ORD-10788,2024-08-03,Small Domestic,Blender,North America,Direct Sales,65,7,0.0,455.0,282.1,172.9
BSH-ORD-10789,2025-04-11,Small Domestic,Blender,Europe-West,Direct Sales,65,7,0.0,455.0,282.1,172.9
BSH-ORD-10790,2025-11-21,Home Appliances,Oven,Europe-Central,Retail Partner,480,1,0.0,480.0,297.6,182.4
BSH-ORD-10791,2024-01-07,Small Domestic,Toaster,Europe-West,Distributor,40,2,0.15,68.0,49.6,18.4
BSH-ORD-10792,2024-10-11,Home Appliances,Washing Machine,North America,Online Store,650,7,0.0,4550.0,2821.0,1729.0
BSH-ORD-10793,2025-04-26,Home Appliances,Dishwasher,Middle East,Online Store,550,2,0.0,1100.0,682.0,418.0
BSH-ORD-10794,2025-07-19,Consumer Electronics,Soundbar,Asia-Pacific,Direct Sales,180,6,0.15,918.0,669.6,248.4
BSH-ORD-10795,2025-09-12,Consumer Electronics,Air Conditioner,Europe-West,Retail Partner,750,3,0.15,1912.5,1395.0,517.5
BSH-ORD-10796,2024-08-24,Home Appliances,Dishwasher,Asia-Pacific,Online Store,550,7,0.0,3850.0,2387.0,1463.0
BSH-ORD-10797,2025-07-06,Small Domestic,Toaster,Europe-Central,Online Store,40,4,0.05,152.0,99.2,52.8
BSH-ORD-10798,2025-11-29,Consumer Electronics,Air Conditioner,North America,Distributor,750,3,0.1,2025.0,1395.0,630.0
BSH-ORD-10799,2025-03-21,Home Appliances,Vacuum Cleaner,North America,Retail Partner,220,7,0.0,1540.0,954.8,585.2
BSH-ORD-10800,2024-01-24,Home Appliances,Refrigerator,Europe-Central,Direct Sales,900,7,,6300.0,3906.0,2394.0
BSH-ORD-10801,2024-01-27,Consumer Electronics,Espresso Machine,Europe-West,Retail Partner,350,6,0.15,1785.0,1302.0,483.0
BSH-ORD-10802,2024-12-26,Home Appliances,Microwave,Europe-West,Online Store,160,1,0.0,160.0,99.2,60.8
BSH-ORD-10803,2025-06-29,Home Appliances,Oven,Europe-Central,Online Store,480,2,0.05,912.0,595.2,316.8
BSH-ORD-10804,2025-04-21,Home Appliances,Microwave,Europe-Central,Online Store,160,3,0.0,480.0,297.6,182.4
BSH-ORD-10805,2024-07-27,Home Appliances,Washing Machine,Europe-Central,Retail Partner,650,5,0.05,3087.5,2015.0,1072.5
BSH-ORD-10806,2024-01-22,Home Appliances,Refrigerator,North America,Retail Partner,900,1,0.0,900.0,558.0,342.0
BSH-ORD-10807,2025-05-17,Consumer Electronics,Smart TV,North America,Direct Sales,800,1,0.2,640.0,496.0,144.0
BSH-ORD-10808,2024-11-20,Home Appliances,Dishwasher,Europe-West,Online Store,550,5,0.15,2337.5,1705.0,632.5
BSH-ORD-10809,2024-09-21,Consumer Electronics,Soundbar,Middle East,Direct Sales,180,7,0.1,1134.0,781.2,352.8
BSH-ORD-10810,2024-09-07,Home Appliances,Refrigerator,North America,Online Store,900,1,0.0,900.0,558.0,342.0
BSH-ORD-10811,2024-09-16,Home Appliances,Dishwasher,Europe-Central,Retail Partner,550,4,0.0,2200.0,1364.0,836.0
BSH-ORD-10812,2025-03-14,Home Appliances,Vacuum Cleaner,Europe-West,Online Store,220,2,0.0,440.0,272.8,167.2
BSH-ORD-10813,2024-02-25,Consumer Electronics,Espresso Machine,Middle East,Online Store,350,5,0.1,1575.0,1085.0,490.0
BSH-ORD-10814,2024-07-07,Consumer Electronics,Air Conditioner,North America,Retail Partner,750,6,0.1,4050.0,2790.0,1260.0
BSH-ORD-10815,2025-12-08,Small Domestic,Iron,Europe-West,Retail Partner,55,6,0.0,330.0,204.6,125.4
BSH-ORD-10816,2024-07-11,Small Domestic,Kettle,Middle East,Online Store,45,5,0.05,213.75,139.5,74.25
BSH-ORD-10817,2025-06-04,Home Appliances,Oven,Asia-Pacific,Online Store,480,6,0.0,2880.0,1785.6,1094.4
BSH-ORD-10818,2025-02-14,Home Appliances,Washing Machine,Asia-Pacific,Online Store,650,7,0.0,4550.0,2821.0,1729.0
BSH-ORD-10819,2025-11-27,Home Appliances,Dishwasher,Europe-Central,Retail Partner,550,3,0.15,1402.5,1023.0,379.5
BSH-ORD-10820,2025-02-16,Consumer Electronics,Soundbar,Europe-West,Distributor,180,2,0.0,360.0,223.2,136.8
BSH-ORD-10821,2024-09-29,Home Appliances,Washing Machine,Middle East,Distributor,650,3,0.05,1852.5,1209.0,643.5
BSH-ORD-10822,2025-07-22,Home Appliances,Dishwasher,North America,Online Store,550,5,0.05,2612.5,1705.0,907.5
BSH-ORD-10823,2024-11-16,Small Domestic,Blender,North America,Online Store,65,3,0.15,165.75,120.9,44.85
BSH-ORD-10824,2025-11-10,Home Appliances,Oven,North America,Distributor,480,3,0.0,1440.0,892.8,547.2
BSH-ORD-10825,2025-11-29,Small Domestic,Iron,North America,Retail Partner,55,2,0.0,110.0,68.2,41.8
BSH-ORD-10826,2025-03-27,Consumer Electronics,Espresso Machine,Europe-West,Retail Partner,350,2,0.0,700.0,434.0,266.0
BSH-ORD-10827,2024-03-21,Consumer Electronics,Soundbar,North America,Retail Partner,180,1,0.0,180.0,111.6,68.4
BSH-ORD-10828,2025-05-15,Home Appliances,Dishwasher,Europe-Central,Retail Partner,550,7,0.2,3080.0,2387.0,693.0
BSH-ORD-10829,2025-04-05,Small Domestic,Iron,Asia-Pacific,Direct Sales,55,4,0.0,220.0,136.4,83.6
BSH-ORD-10830,2025-12-04,Home Appliances,Microwave,Europe-West,Direct Sales,160,1,0.05,152.0,99.2,52.8
BSH-ORD-10831,2025-09-22,Home Appliances,Microwave,Europe-West,Retail Partner,160,7,0.05,1064.0,694.4,369.6
BSH-ORD-10832,2025-08-31,Small Domestic,Blender,North America,Direct Sales,65,7,0.1,409.5,282.1,127.4
BSH-ORD-10833,2025-09-08,Home Appliances,Vacuum Cleaner,North America,Distributor,220,2,0.0,440.0,272.8,167.2
BSH-ORD-10834,2024-08-13,Consumer Electronics,Smart TV,Europe-Central,Online Store,800,2,0.2,1280.0,992.0,288.0
BSH-ORD-10835,2025-11-12,Consumer Electronics,Espresso Machine,North America,Retail Partner,350,7,0.1,2205.0,1519.0,686.0
BSH-ORD-10836,2024-10-10,Home Appliances,Vacuum Cleaner,Europe-Central,Retail Partner,220,7,0.0,1540.0,954.8,585.2
BSH-ORD-10837,2024-07-17,Home Appliances,Washing Machine,North America,Online Store,650,7,0.05,4322.5,2821.0,1501.5
BSH-ORD-10838,2025-12-15,Home Appliances,Microwave,Europe-Central,Online Store,160,1,0.0,160.0,99.2,60.8
BSH-ORD-10839,2025-02-27,Home Appliances,Washing Machine,Europe-West,Distributor,650,2,0.0,1300.0,806.0,494.0
BSH-ORD-10840,2024-11-13,Small Domestic,Iron,asia-pacific,Online Store,55,6,0.0,330.0,204.6,125.4
BSH-ORD-10841,2025-12-15,Home Appliances,Refrigerator,Middle East,Retail Partner,900,5,0.15,3825.0,2790.0,1035.0
BSH-ORD-10842,2025-07-07,Home Appliances,Microwave,Europe-Central,Online Store,160,6,0.1,864.0,595.2,268.8
BSH-ORD-10843,2024-05-11,Small Domestic,Iron,Europe-Central,Retail Partner,55,4,0.0,220.0,136.4,83.6
BSH-ORD-10844,2024-03-19,Home Appliances,Oven,Europe-West,Direct Sales,480,4,0.05,1824.0,1190.4,633.6
BSH-ORD-10845,2024-06-02,Home Appliances,Oven,North America,Direct Sales,480,3,0.0,1440.0,892.8,547.2
BSH-ORD-10846,2024-09-29,Home Appliances,Oven,Middle East,Online Store,480,3,0.1,1296.0,892.8,403.2
BSH-ORD-10847,2025-10-27,Home Appliances,Oven,North America,Retail Partner,480,6,0.1,2592.0,1785.6,806.4
BSH-ORD-10848,2025-02-11,Small Domestic,Toaster,Europe-Central,Online Store,40,6,0.1,216.0,148.8,67.2
BSH-ORD-10849,2025-03-17,Consumer Electronics,Air Conditioner,Europe-Central,Retail Partner,750,7,0.1,4725.0,3255.0,1470.0
BSH-ORD-10850,2025-10-27,Home Appliances,Washing Machine,North America,Retail Partner,650,7,0.0,4550.0,2821.0,1729.0
BSH-ORD-10851,2024-03-08,Consumer Electronics,Air Conditioner,North America,Direct Sales,750,1,0.15,637.5,465.0,172.5
BSH-ORD-10852,2025-07-09,Consumer Electronics,Soundbar,Europe-West,Retail Partner,180,2,0.05,342.0,223.2,118.8
BSH-ORD-10853,2025-07-31,Home Appliances,Microwave,North America,Direct Sales,160,4,0.1,576.0,396.8,179.2
BSH-ORD-10854,2024-10-02,Consumer Electronics,Air Conditioner,Europe-Central,Direct Sales,750,4,0.05,2850.0,1860.0,990.0
BSH-ORD-10855,2024-12-04,Home Appliances,Microwave,Europe-Central,Retail Partner,160,4,0.0,640.0,396.8,243.2
BSH-ORD-10856,2025-06-07,Small Domestic,Toaster,Europe-Central,Online Store,40,7,0.05,266.0,173.6,92.4
BSH-ORD-10857,2024-01-19,Home Appliances,Dishwasher,Middle East,Online Store,550,7,0.1,3465.0,2387.0,1078.0
